,paths,year,month,day,hour,minute,coarse_pix
641,../data/masks/FRF_c1_snap_20151103160000_predseg.png,2015,11,04,16,00,456
642,../data/masks/FRF_c1_snap_20180422160000_predseg.png,2018,04,23,16,00,359
643,../data/masks/FRF_c1_snap_20200412160000_predseg.png,2020,04,13,16,00,1379
644,../data/masks/FRF_c1_snap_20180224160000_predseg.png,2018,02,25,16,00,258
645,../data/masks/FRF_c1_snap_20160828160000_predseg.png,2016,08,29,16,00,308
646,../data/masks/FRF_c1_snap_20161124160000_predseg.png,2016,11,25,16,00,896
647,../data/masks/FRF_c1_snap_20170914160000_predseg.png,2017,09,15,16,00,163
648,../data/masks/FRF_c1_snap_20160830160000_predseg.png,2016,08,31,16,00,153
649,../data/masks/FRF_c1_snap_20171019160000_predseg.png,2017,10,20,16,00,820
650,../data/masks/FRF_c1_snap_20191217160000_predseg.png,2019,12,18,16,00,275
651,../data/masks/FRF_c1_snap_20190708160000_predseg.png,2019,07,09,16,00,1601
652,../data/masks/FRF_c1_snap_20150314160000_predseg.png,2015,03,15,16,00,16280
653,../data/masks/FRF_c1_snap_20200718160000_predseg.png,2020,07,19,16,00,1819
654,../data/masks/FRF_c1_snap_20171111160000_predseg.png,2017,11,12,16,00,19848
655,../data/masks/FRF_c1_snap_20200326160000_predseg.png,2020,03,27,16,00,134
656,../data/masks/FRF_c1_snap_20191203160000_predseg.png,2019,12,04,16,00,360
657,../data/masks/FRF_c1_snap_20180814160000_predseg.png,2018,08,15,16,00,751
658,../data/masks/FRF_c1_snap_20180211160000_predseg.png,2018,02,12,16,00,216
659,../data/masks/FRF_c1_snap_20210524160000_predseg.png,2021,05,25,16,00,149
660,../data/masks/FRF_c1_snap_20180922160000_predseg.png,2018,09,23,16,00,1412
661,../data/masks/FRF_c1_snap_20210507160000_predseg.png,2021,05,08,16,00,5807
662,../data/masks/FRF_c1_snap_20210204160000_predseg.png,2021,02,05,16,00,494
663,../data/masks/FRF_c1_snap_20150519160000_predseg.png,2015,05,20,16,00,984
664,../data/masks/FRF_c1_snap_20160407160000_predseg.png,2016,04,08,16,00,616
665,../data/masks/FRF_c1_snap_20200421160000_predseg.png,2020,04,22,16,00,744
666,../data/masks/FRF_c1_snap_20211020160000_predseg.png,2021,10,21,16,00,209
667,../data/masks/FRF_c1_snap_20171230160000_predseg.png,2017,12,31,16,00,139
668,../data/masks/FRF_c1_snap_20150617160000_predseg.png,2015,06,18,16,00,1906
669,../data/masks/FRF_c1_snap_20190109160000_predseg.png,2019,01,10,16,00,460
670,../data/masks/FRF_c1_snap_20170410160000_predseg.png,2017,04,11,16,00,523
671,../data/masks/FRF_c1_snap_20170905160000_predseg.png,2017,09,06,16,00,2047
672,../data/masks/FRF_c1_snap_20200112160000_predseg.png,2020,01,13,16,00,15408
673,../data/masks/FRF_c1_snap_20181215160000_predseg.png,2018,12,16,16,00,31929
674,../data/masks/FRF_c1_snap_20210125160000_predseg.png,2021,01,26,16,00,17636
675,../data/masks/FRF_c1_snap_20200914160000_predseg.png,2020,09,15,16,00,106
676,../data/masks/FRF_c1_snap_20151104160000_predseg.png,2015,11,05,16,00,627
677,../data/masks/FRF_c1_snap_20150830160000_predseg.png,2015,08,31,16,00,570
678,../data/masks/FRF_c1_snap_20200721160000_predseg.png,2020,07,22,16,00,1079
679,../data/masks/FRF_c1_snap_20160707160000_predseg.png,2016,07,08,16,00,210
680,../data/masks/FRF_c1_snap_20201231160000_predseg.png,2021,01,01,16,00,115
681,../data/masks/FRF_c1_snap_20211005160000_predseg.png,2021,10,06,16,00,497
682,../data/masks/FRF_c1_snap_20170309160000_predseg.png,2017,03,10,16,00,1754
683,../data/masks/FRF_c1_snap_20191212160000_predseg.png,2019,12,13,16,00,19301
684,../data/masks/FRF_c1_snap_20160329160000_predseg.png,2016,03,30,16,00,287
685,../data/masks/FRF_c1_snap_20211014160000_predseg.png,2021,10,15,16,00,188
686,../data/masks/FRF_c1_snap_20150826160000_predseg.png,2015,08,27,16,00,235
687,../data/masks/FRF_c1_snap_20181117160000_predseg.png,2018,11,18,16,00,1131
688,../data/masks/FRF_c1_snap_20171117160000_predseg.png,2017,11,18,16,00,131
689,../data/masks/FRF_c1_snap_20210928160000_predseg.png,2021,09,29,16,00,482
690,../data/masks/FRF_c1_snap_20200415160000_predseg.png,2020,04,16,16,00,19348
691,../data/masks/FRF_c1_snap_20181227160000_predseg.png,2018,12,28,16,00,264
692,../data/masks/FRF_c1_snap_20190222160000_predseg.png,2019,02,23,16,00,805
693,../data/masks/FRF_c1_snap_20190314160000_predseg.png,2019,03,15,16,00,2610
694,../data/masks/FRF_c1_snap_20200331160000_predseg.png,2020,04,01,16,00,110
695,../data/masks/FRF_c1_snap_20201009160000_predseg.png,2020,10,10,16,00,312
696,../data/masks/FRF_c1_snap_20150831160000_predseg.png,2015,09,01,16,00,233
697,../data/masks/FRF_c1_snap_20181213160000_predseg.png,2018,12,14,16,00,495
698,../data/masks/FRF_c1_snap_20150805160000_predseg.png,2015,08,06,16,00,205
699,../data/masks/FRF_c1_snap_20180501160000_predseg.png,2018,05,02,16,00,1639
700,../data/masks/FRF_c1_snap_20180626160000_predseg.png,2018,06,27,16,00,356
701,../data/masks/FRF_c1_snap_20170706160000_predseg.png,2017,07,07,16,00,3209
702,../data/masks/FRF_c1_snap_20150627160000_predseg.png,2015,06,28,16,00,1134
703,../data/masks/FRF_c1_snap_20210917160000_predseg.png,2021,09,18,16,00,23045
704,../data/masks/FRF_c1_snap_20151225160000_predseg.png,2015,12,26,16,00,238
705,../data/masks/FRF_c1_snap_20160225160000_predseg.png,2016,02,26,16,00,440
706,../data/masks/FRF_c1_snap_20161031160000_predseg.png,2016,11,01,16,00,209
707,../data/masks/FRF_c1_snap_20150430160000_predseg.png,2015,05,01,16,00,1990
708,../data/masks/FRF_c1_snap_20180121160000_predseg.png,2018,01,22,16,00,324
709,../data/masks/FRF_c1_snap_20180929160000_predseg.png,2018,09,30,16,00,109
710,../data/masks/FRF_c1_snap_20160115160000_predseg.png,2016,01,16,16,00,988
711,../data/masks/FRF_c1_snap_20201112160000_predseg.png,2020,11,13,16,00,150
712,../data/masks/FRF_c1_snap_20150718160000_predseg.png,2015,07,19,16,00,933
713,../data/masks/FRF_c1_snap_20210423160000_predseg.png,2021,04,24,16,00,4518
714,../data/masks/FRF_c1_snap_20191114160000_predseg.png,2019,11,15,16,00,313
715,../data/masks/FRF_c1_snap_20180126160000_predseg.png,2018,01,27,16,00,171
716,../data/masks/FRF_c1_snap_20190711160000_predseg.png,2019,07,12,16,00,661
717,../data/masks/FRF_c1_snap_20191222160000_predseg.png,2019,12,23,16,00,128
718,../data/masks/FRF_c1_snap_20170724160000_predseg.png,2017,07,25,16,00,2597
719,../data/masks/FRF_c1_snap_20190707160000_predseg.png,2019,07,08,16,00,812
720,../data/masks/FRF_c1_snap_20150525160000_predseg.png,2015,05,26,16,00,768
721,../data/masks/FRF_c1_snap_20180425160000_predseg.png,2018,04,26,16,00,443
722,../data/masks/FRF_c1_snap_20180721160000_predseg.png,2018,07,22,16,00,14981
723,../data/masks/FRF_c1_snap_20191014160000_predseg.png,2019,10,15,16,00,185
724,../data/masks/FRF_c1_snap_20170316160000_predseg.png,2017,03,17,16,00,652
725,../data/masks/FRF_c1_snap_20201021160000_predseg.png,2020,10,22,16,00,172
726,../data/masks/FRF_c1_snap_20161003160000_predseg.png,2016,10,04,16,00,604
727,../data/masks/FRF_c1_snap_20160303160000_predseg.png,2016,03,04,16,00,620
728,../data/masks/FRF_c1_snap_20210117160000_predseg.png,2021,01,18,16,00,290
729,../data/masks/FRF_c1_snap_20161218160000_predseg.png,2016,12,19,16,00,629
730,../data/masks/FRF_c1_snap_20151205160000_predseg.png,2015,12,06,16,00,382
731,../data/masks/FRF_c1_snap_20160710160000_predseg.png,2016,07,11,16,00,304
732,../data/masks/FRF_c1_snap_20151018160000_predseg.png,2015,10,19,16,00,970
733,../data/masks/FRF_c1_snap_20200625160000_predseg.png,2020,06,26,16,00,112
734,../data/masks/FRF_c1_snap_20181201160000_predseg.png,2018,12,02,16,00,3933
735,../data/masks/FRF_c1_snap_20160819160000_predseg.png,2016,08,20,16,00,283
736,../data/masks/FRF_c1_snap_20210919160000_predseg.png,2021,09,20,16,00,22391
737,../data/masks/FRF_c1_snap_20190907160000_predseg.png,2019,09,08,16,00,1541
738,../data/masks/FRF_c1_snap_20171025160000_predseg.png,2017,10,26,16,00,24460
739,../data/masks/FRF_c1_snap_20200409160000_predseg.png,2020,04,10,16,00,2411
740,../data/masks/FRF_c1_snap_20180228160000_predseg.png,2018,03,01,16,00,8482
741,../data/masks/FRF_c1_snap_20150511160000_predseg.png,2015,05,12,16,00,148
742,../data/masks/FRF_c1_snap_20200406160000_predseg.png,2020,04,07,16,00,374
743,../data/masks/FRF_c1_snap_20210113160000_predseg.png,2021,01,14,16,00,820
744,../data/masks/FRF_c1_snap_20150816160000_predseg.png,2015,08,17,16,00,456
745,../data/masks/FRF_c1_snap_20170920160000_predseg.png,2017,09,21,16,00,228
746,../data/masks/FRF_c1_snap_20151022160000_predseg.png,2015,10,23,16,00,286
747,../data/masks/FRF_c1_snap_20190917160000_predseg.png,2019,09,18,16,00,5037
748,../data/masks/FRF_c1_snap_20161022160000_predseg.png,2016,10,23,16,00,30585
749,../data/masks/FRF_c1_snap_20191224160000_predseg.png,2019,12,25,16,00,748
750,../data/masks/FRF_c1_snap_20210420160000_predseg.png,2021,04,21,16,00,3759
751,../data/masks/FRF_c1_snap_20170616160000_predseg.png,2017,06,17,16,00,347
752,../data/masks/FRF_c1_snap_20210126160000_predseg.png,2021,01,27,16,00,35743
753,../data/masks/FRF_c1_snap_20200209160000_predseg.png,2020,02,10,16,00,647
754,../data/masks/FRF_c1_snap_20151221160000_predseg.png,2015,12,22,16,00,23407
755,../data/masks/FRF_c1_snap_20160213160000_predseg.png,2016,02,14,16,00,189
756,../data/masks/FRF_c1_snap_20161214160000_predseg.png,2016,12,15,16,00,1485
757,../data/masks/FRF_c1_snap_20150308160000_predseg.png,2015,03,09,16,00,91
758,../data/masks/FRF_c1_snap_20190502160000_predseg.png,2019,05,03,16,00,2206
759,../data/masks/FRF_c1_snap_20200722160000_predseg.png,2020,07,23,16,00,1645
760,../data/masks/FRF_c1_snap_20210228160000_predseg.png,2021,03,01,16,00,1062
761,../data/masks/FRF_c1_snap_20171215160000_predseg.png,2017,12,16,16,00,134
762,../data/masks/FRF_c1_snap_20190526160000_predseg.png,2019,05,27,16,00,1912
763,../data/masks/FRF_c1_snap_20190418160000_predseg.png,2019,04,19,16,00,2005
764,../data/masks/FRF_c1_snap_20201205160000_predseg.png,2020,12,06,16,00,143
765,../data/masks/FRF_c1_snap_20170507160000_predseg.png,2017,05,08,16,00,1080
766,../data/masks/FRF_c1_snap_20211112160000_predseg.png,2021,11,13,16,00,172
767,../data/masks/FRF_c1_snap_20200217160000_predseg.png,2020,02,18,16,00,468
768,../data/masks/FRF_c1_snap_20191226160000_predseg.png,2019,12,27,16,00,33
769,../data/masks/FRF_c1_snap_20160506160000_predseg.png,2016,05,07,16,00,306
770,../data/masks/FRF_c1_snap_20200608160000_predseg.png,2020,06,09,16,00,333
771,../data/masks/FRF_c1_snap_20161215160000_predseg.png,2016,12,16,16,00,1128
772,../data/masks/FRF_c1_snap_20170212160000_predseg.png,2017,02,13,16,00,1333
773,../data/masks/FRF_c1_snap_20190219160000_predseg.png,2019,02,20,16,00,137
774,../data/masks/FRF_c1_snap_20150820160000_predseg.png,2015,08,21,16,00,782
775,../data/masks/FRF_c1_snap_20170412160000_predseg.png,2017,04,13,16,00,831
776,../data/masks/FRF_c1_snap_20170402160000_predseg.png,2017,04,03,16,00,388
777,../data/masks/FRF_c1_snap_20150922160000_predseg.png,2015,09,23,16,00,244
778,../data/masks/FRF_c1_snap_20200731160000_predseg.png,2020,08,01,16,00,318
779,../data/masks/FRF_c1_snap_20210131160000_predseg.png,2021,02,01,16,00,30724
780,../data/masks/FRF_c1_snap_20200212160000_predseg.png,2020,02,13,16,00,119
781,../data/masks/FRF_c1_snap_20160622160000_predseg.png,2016,06,23,16,00,137
782,../data/masks/FRF_c1_snap_20150517160000_predseg.png,2015,05,18,16,00,1857
783,../data/masks/FRF_c1_snap_20151214160000_predseg.png,2015,12,15,16,00,292
784,../data/masks/FRF_c1_snap_20180830160000_predseg.png,2018,08,31,16,00,491
785,../data/masks/FRF_c1_snap_20181017160000_predseg.png,2018,10,18,16,00,307
786,../data/masks/FRF_c1_snap_20160624160000_predseg.png,2016,06,25,16,00,965
787,../data/masks/FRF_c1_snap_20150426160000_predseg.png,2015,04,27,16,00,1468
788,../data/masks/FRF_c1_snap_20170702160000_predseg.png,2017,07,03,16,00,1932
789,../data/masks/FRF_c1_snap_20180323160000_predseg.png,2018,03,24,16,00,220
790,../data/masks/FRF_c1_snap_20151206160000_predseg.png,2015,12,07,16,00,164
791,../data/masks/FRF_c1_snap_20160426160000_predseg.png,2016,04,27,16,00,314
792,../data/masks/FRF_c1_snap_20171029160000_predseg.png,2017,10,30,16,00,17448
793,../data/masks/FRF_c1_snap_20170422160000_predseg.png,2017,04,23,16,00,1138
794,../data/masks/FRF_c1_snap_20170710160000_predseg.png,2017,07,11,16,00,4449
795,../data/masks/FRF_c1_snap_20160323160000_predseg.png,2016,03,24,16,00,471
796,../data/masks/FRF_c1_snap_20170223160000_predseg.png,2017,02,24,16,00,1171
797,../data/masks/FRF_c1_snap_20161229160000_predseg.png,2016,12,30,16,00,573
798,../data/masks/FRF_c1_snap_20180601160000_predseg.png,2018,06,02,16,00,2644
799,../data/masks/FRF_c1_snap_20150222160000_predseg.png,2015,02,23,16,00,65
800,../data/masks/FRF_c1_snap_20150331160000_predseg.png,2015,04,01,16,00,2382
801,../data/masks/FRF_c1_snap_20150427160000_predseg.png,2015,04,28,16,00,1638
802,../data/masks/FRF_c1_snap_20150903160000_predseg.png,2015,09,04,16,00,826
803,../data/masks/FRF_c1_snap_20150915160000_predseg.png,2015,09,16,16,00,328
804,../data/masks/FRF_c1_snap_20160223160000_predseg.png,2016,02,24,16,00,141
805,../data/masks/FRF_c1_snap_20150926160000_predseg.png,2015,09,27,16,00,28140
806,../data/masks/FRF_c1_snap_20180318160000_predseg.png,2018,03,19,16,00,194
807,../data/masks/FRF_c1_snap_20160805160000_predseg.png,2016,08,06,16,00,175
808,../data/masks/FRF_c1_snap_20170511160000_predseg.png,2017,05,12,16,00,26016
809,../data/masks/FRF_c1_snap_20180619160000_predseg.png,2018,06,20,16,00,845
810,../data/masks/FRF_c1_snap_20171009160000_predseg.png,2017,10,10,16,00,570
811,../data/masks/FRF_c1_snap_20200912160000_predseg.png,2020,09,13,16,00,1836
812,../data/masks/FRF_c1_snap_20200601160000_predseg.png,2020,06,02,16,00,332
813,../data/masks/FRF_c1_snap_20190211160000_predseg.png,2019,02,12,16,00,21125
814,../data/masks/FRF_c1_snap_20150529160000_predseg.png,2015,05,30,16,00,862
815,../data/masks/FRF_c1_snap_20170629160000_predseg.png,2017,06,30,16,00,2797
816,../data/masks/FRF_c1_snap_20210313160000_predseg.png,2021,03,14,16,00,1489
817,../data/masks/FRF_c1_snap_20160205160000_predseg.png,2016,02,06,16,00,159
818,../data/masks/FRF_c1_snap_20160608160000_predseg.png,2016,06,09,16,00,425
819,../data/masks/FRF_c1_snap_20190616160000_predseg.png,2019,06,17,16,00,1117
820,../data/masks/FRF_c1_snap_20151019160000_predseg.png,2015,10,20,16,00,255
821,../data/masks/FRF_c1_snap_20151122160000_predseg.png,2015,11,23,16,00,31716
822,../data/masks/FRF_c1_snap_20150925160000_predseg.png,2015,09,26,16,00,27661
823,../data/masks/FRF_c1_snap_20200812160000_predseg.png,2020,08,13,16,00,325
824,../data/masks/FRF_c1_snap_20180502160000_predseg.png,2018,05,03,16,00,1085
825,../data/masks/FRF_c1_snap_20190914160000_predseg.png,2019,09,15,16,00,3617
826,../data/masks/FRF_c1_snap_20150528160000_predseg.png,2015,05,29,16,00,1133
827,../data/masks/FRF_c1_snap_20190506160000_predseg.png,2019,05,07,16,00,216
828,../data/masks/FRF_c1_snap_20191108160000_predseg.png,2019,11,09,16,00,20069
829,../data/masks/FRF_c1_snap_20200715160000_predseg.png,2020,07,16,16,00,738
830,../data/masks/FRF_c1_snap_20210718160000_predseg.png,2021,07,19,16,00,226
831,../data/masks/FRF_c1_snap_20181212160000_predseg.png,2018,12,13,16,00,354
832,../data/masks/FRF_c1_snap_20181220160000_predseg.png,2018,12,21,16,00,35571
833,../data/masks/FRF_c1_snap_20161231160000_predseg.png,2017,01,01,16,00,636
834,../data/masks/FRF_c1_snap_20170505160000_predseg.png,2017,05,06,16,00,22178
835,../data/masks/FRF_c1_snap_20170911160000_predseg.png,2017,09,12,16,00,130
836,../data/masks/FRF_c1_snap_20210304160000_predseg.png,2021,03,05,16,00,1195
837,../data/masks/FRF_c1_snap_20180901160000_predseg.png,2018,09,02,16,00,448
838,../data/masks/FRF_c1_snap_20170715160000_predseg.png,2017,07,16,16,00,2352
839,../data/masks/FRF_c1_snap_20210514160000_predseg.png,2021,05,15,16,00,2286
840,../data/masks/FRF_c1_snap_20201219160000_predseg.png,2020,12,20,16,00,165
841,../data/masks/FRF_c1_snap_20181119160000_predseg.png,2018,11,20,16,00,125
842,../data/masks/FRF_c1_snap_20171008160000_predseg.png,2017,10,09,16,00,136
843,../data/masks/FRF_c1_snap_20160302160000_predseg.png,2016,03,03,16,00,1961
844,../data/masks/FRF_c1_snap_20200519160000_predseg.png,2020,05,20,16,00,19977
845,../data/masks/FRF_c1_snap_20190610160000_predseg.png,2019,06,11,16,00,1260
846,../data/masks/FRF_c1_snap_20171108160000_predseg.png,2017,11,09,16,00,27004
847,../data/masks/FRF_c1_snap_20150412160000_predseg.png,2015,04,13,16,00,2323
848,../data/masks/FRF_c1_snap_20170626160000_predseg.png,2017,06,27,16,00,2507
849,../data/masks/FRF_c1_snap_20151002160000_predseg.png,2015,10,03,16,00,106
850,../data/masks/FRF_c1_snap_20190331160000_predseg.png,2019,04,01,16,00,235
851,../data/masks/FRF_c1_snap_20171004160000_predseg.png,2017,10,05,16,00,650
852,../data/masks/FRF_c1_snap_20190430160000_predseg.png,2019,05,01,16,00,5113
853,../data/masks/FRF_c1_snap_20210318160000_predseg.png,2021,03,19,16,00,374
854,../data/masks/FRF_c1_snap_20210419160000_predseg.png,2021,04,20,16,00,1554
855,../data/masks/FRF_c1_snap_20201031160000_predseg.png,2020,11,01,16,00,155
856,../data/masks/FRF_c1_snap_20150901160000_predseg.png,2015,09,02,16,00,758
857,../data/masks/FRF_c1_snap_20151123160000_predseg.png,2015,11,24,16,00,233
858,../data/masks/FRF_c1_snap_20200727160000_predseg.png,2020,07,28,16,00,1841
859,../data/masks/FRF_c1_snap_20160118160000_predseg.png,2016,01,19,16,00,239
860,../data/masks/FRF_c1_snap_20191020160000_predseg.png,2019,10,21,16,00,115
861,../data/masks/FRF_c1_snap_20180725160000_predseg.png,2018,07,26,16,00,134
862,../data/masks/FRF_c1_snap_20210512160000_predseg.png,2021,05,13,16,00,392
863,../data/masks/FRF_c1_snap_20160128160000_predseg.png,2016,01,29,16,00,28223
864,../data/masks/FRF_c1_snap_20180419160000_predseg.png,2018,04,20,16,00,408
865,../data/masks/FRF_c1_snap_20150418160000_predseg.png,2015,04,19,16,00,1911
866,../data/masks/FRF_c1_snap_20180522160000_predseg.png,2018,05,23,16,00,1030
867,../data/masks/FRF_c1_snap_20210306160000_predseg.png,2021,03,07,16,00,380
868,../data/masks/FRF_c1_snap_20180603160000_predseg.png,2018,06,04,16,00,1907
869,../data/masks/FRF_c1_snap_20201129160000_predseg.png,2020,11,30,16,00,1479
870,../data/masks/FRF_c1_snap_20151223160000_predseg.png,2015,12,24,16,00,22964
871,../data/masks/FRF_c1_snap_20200313160000_predseg.png,2020,03,14,16,00,231
872,../data/masks/FRF_c1_snap_20180225160000_predseg.png,2018,02,26,16,00,153
873,../data/masks/FRF_c1_snap_20171203160000_predseg.png,2017,12,04,16,00,143
874,../data/masks/FRF_c1_snap_20180629160000_predseg.png,2018,06,30,16,00,281
875,../data/masks/FRF_c1_snap_20180122160000_predseg.png,2018,01,23,16,00,207
876,../data/masks/FRF_c1_snap_20151114160000_predseg.png,2015,11,15,16,00,285
877,../data/masks/FRF_c1_snap_20170204160000_predseg.png,2017,02,05,16,00,828
878,../data/masks/FRF_c1_snap_20190130160000_predseg.png,2019,01,31,16,00,1774
879,../data/masks/FRF_c1_snap_20200424160000_predseg.png,2020,04,25,16,00,359
880,../data/masks/FRF_c1_snap_20150403160000_predseg.png,2015,04,04,16,00,2058
881,../data/masks/FRF_c1_snap_20200804160000_predseg.png,2020,08,05,16,00,1042
882,../data/masks/FRF_c1_snap_20160312160000_predseg.png,2016,03,13,16,00,463
883,../data/masks/FRF_c1_snap_20160801160000_predseg.png,2016,08,02,16,00,175
884,../data/masks/FRF_c1_snap_20161204160000_predseg.png,2016,12,05,16,00,451
885,../data/masks/FRF_c1_snap_20210215160000_predseg.png,2021,02,16,16,00,26643
886,../data/masks/FRF_c1_snap_20211018160000_predseg.png,2021,10,19,16,00,121
887,../data/masks/FRF_c1_snap_20181216160000_predseg.png,2018,12,17,16,00,1795
888,../data/masks/FRF_c1_snap_20161014160000_predseg.png,2016,10,15,16,00,1049
889,../data/masks/FRF_c1_snap_20200413160000_predseg.png,2020,04,14,16,00,13921
890,../data/masks/FRF_c1_snap_20170721160000_predseg.png,2017,07,22,16,00,4499
891,../data/masks/FRF_c1_snap_20200923160000_predseg.png,2020,09,24,16,00,158
892,../data/masks/FRF_c1_snap_20200627160000_predseg.png,2020,06,28,16,00,276
893,../data/masks/FRF_c1_snap_20190119160000_predseg.png,2019,01,20,16,00,1673
894,../data/masks/FRF_c1_snap_20190205160000_predseg.png,2019,02,06,16,00,762
895,../data/masks/FRF_c1_snap_20150727160000_predseg.png,2015,07,28,16,00,1270
896,../data/masks/FRF_c1_snap_20180730160000_predseg.png,2018,07,31,16,00,1896
897,../data/masks/FRF_c1_snap_20161211160000_predseg.png,2016,12,12,16,00,1612
898,../data/masks/FRF_c1_snap_20170430160000_predseg.png,2017,05,01,16,00,932
899,../data/masks/FRF_c1_snap_20191031160000_predseg.png,2019,11,01,16,00,618
900,../data/masks/FRF_c1_snap_20160610160000_predseg.png,2016,06,11,16,00,426
901,../data/masks/FRF_c1_snap_20150303160000_predseg.png,2015,03,04,16,00,369
902,../data/masks/FRF_c1_snap_20210129160000_predseg.png,2021,01,30,16,00,203
903,../data/masks/FRF_c1_snap_20180920160000_predseg.png,2018,09,21,16,00,1220
904,../data/masks/FRF_c1_snap_20210616160000_predseg.png,2021,06,17,16,00,537
905,../data/masks/FRF_c1_snap_20151120160000_predseg.png,2015,11,21,16,00,231
906,../data/masks/FRF_c1_snap_20150515160000_predseg.png,2015,05,16,16,00,1514
907,../data/masks/FRF_c1_snap_20170728160000_predseg.png,2017,07,29,16,00,14219
908,../data/masks/FRF_c1_snap_20181022160000_predseg.png,2018,10,23,16,00,1021
909,../data/masks/FRF_c1_snap_20180115160000_predseg.png,2018,01,16,16,00,15513
910,../data/masks/FRF_c1_snap_20190605160000_predseg.png,2019,06,06,16,00,2159
911,../data/masks/FRF_c1_snap_20191107160000_predseg.png,2019,11,08,16,00,931
912,../data/masks/FRF_c1_snap_20190511160000_predseg.png,2019,05,12,16,00,2649
913,../data/masks/FRF_c1_snap_20170930160000_predseg.png,2017,10,01,16,00,203
914,../data/masks/FRF_c1_snap_20190412160000_predseg.png,2019,04,13,16,00,2428
915,../data/masks/FRF_c1_snap_20190403160000_predseg.png,2019,04,04,16,00,1704
916,../data/masks/FRF_c1_snap_20170523160000_predseg.png,2017,05,24,16,00,190
917,../data/masks/FRF_c1_snap_20181225160000_predseg.png,2018,12,26,16,00,825
918,../data/masks/FRF_c1_snap_20171210160000_predseg.png,2017,12,11,16,00,125
919,../data/masks/FRF_c1_snap_20180428160000_predseg.png,2018,04,29,16,00,922
920,../data/masks/FRF_c1_snap_20191202160000_predseg.png,2019,12,03,16,00,26399
921,../data/masks/FRF_c1_snap_20180801160000_predseg.png,2018,08,02,16,00,465
922,../data/masks/FRF_c1_snap_20201102160000_predseg.png,2020,11,03,16,00,29621
923,../data/masks/FRF_c1_snap_20180209160000_predseg.png,2018,02,10,16,00,242
924,../data/masks/FRF_c1_snap_20191128160000_predseg.png,2019,11,29,16,00,725
925,../data/masks/FRF_c1_snap_20170519160000_predseg.png,2017,05,20,16,00,1796
926,../data/masks/FRF_c1_snap_20210207160000_predseg.png,2021,02,08,16,00,72
927,../data/masks/FRF_c1_snap_20190918160000_predseg.png,2019,09,19,16,00,27202
928,../data/masks/FRF_c1_snap_20160307160000_predseg.png,2016,03,08,16,00,1224
929,../data/masks/FRF_c1_snap_20180701160000_predseg.png,2018,07,02,16,00,826
930,../data/masks/FRF_c1_snap_20161219160000_predseg.png,2016,12,20,16,00,30648
931,../data/masks/FRF_c1_snap_20170419160000_predseg.png,2017,04,20,16,00,140
932,../data/masks/FRF_c1_snap_20200222160000_predseg.png,2020,02,23,16,00,211
933,../data/masks/FRF_c1_snap_20170824160000_predseg.png,2017,08,25,16,00,983
934,../data/masks/FRF_c1_snap_20181028160000_predseg.png,2018,10,29,16,00,1167
935,../data/masks/FRF_c1_snap_20160321160000_predseg.png,2016,03,22,16,00,224
936,../data/masks/FRF_c1_snap_20190110160000_predseg.png,2019,01,11,16,00,707
937,../data/masks/FRF_c1_snap_20170118160000_predseg.png,2017,01,19,16,00,139
938,../data/masks/FRF_c1_snap_20180621160000_predseg.png,2018,06,22,16,00,1027
939,../data/masks/FRF_c1_snap_20210712160000_predseg.png,2021,07,13,16,00,734
940,../data/masks/FRF_c1_snap_20210612160000_predseg.png,2021,06,13,16,00,3393
941,../data/masks/FRF_c1_snap_20181023160000_predseg.png,2018,10,24,16,00,1520
942,../data/masks/FRF_c1_snap_20191118160000_predseg.png,2019,11,19,16,00,29631
943,../data/masks/FRF_c1_snap_20190628160000_predseg.png,2019,06,29,16,00,1270
944,../data/masks/FRF_c1_snap_20180119160000_predseg.png,2018,01,20,16,00,340
945,../data/masks/FRF_c1_snap_20200520160000_predseg.png,2020,05,21,16,00,23534
946,../data/masks/FRF_c1_snap_20180707160000_predseg.png,2018,07,08,16,00,209
947,../data/masks/FRF_c1_snap_20190228160000_predseg.png,2019,03,01,16,00,561
948,../data/masks/FRF_c1_snap_20191026160000_predseg.png,2019,10,27,16,00,1792
949,../data/masks/FRF_c1_snap_20190409160000_predseg.png,2019,04,10,16,00,948
950,../data/masks/FRF_c1_snap_20180312160000_predseg.png,2018,03,13,16,00,117
951,../data/masks/FRF_c1_snap_20180608160000_predseg.png,2018,06,09,16,00,459
952,../data/masks/FRF_c1_snap_20180218160000_predseg.png,2018,02,19,16,00,292
953,../data/masks/FRF_c1_snap_20161125160000_predseg.png,2016,11,26,16,00,3543
954,../data/masks/FRF_c1_snap_20180902160000_predseg.png,2018,09,03,16,00,396
955,../data/masks/FRF_c1_snap_20151011160000_predseg.png,2015,10,12,16,00,241
956,../data/masks/FRF_c1_snap_20180809160000_predseg.png,2018,08,10,16,00,1261
957,../data/masks/FRF_c1_snap_20210425160000_predseg.png,2021,04,26,16,00,5206
958,../data/masks/FRF_c1_snap_20180805160000_predseg.png,2018,08,06,16,00,770
959,../data/masks/FRF_c1_snap_20190612160000_predseg.png,2019,06,13,16,00,593
960,../data/masks/FRF_c1_snap_20160623160000_predseg.png,2016,06,24,16,00,20606
961,../data/masks/FRF_c1_snap_20200726160000_predseg.png,2020,07,27,16,00,1535
962,../data/masks/FRF_c1_snap_20200418160000_predseg.png,2020,04,19,16,00,13825
